CITATIONS,LATITUDE,LONGITUDE
"7226 ARNDT N. T., BR韫組ANN G. E., LEHNERT (KATZ) K., CHAUVEL C., CHAPPELL B. W.:    GEOCHEMISTRY, PETROGENESIS AND TECTONIC ENVIRONMENT OF CIRCUM-SUPERIOR BELT BASALTS, CANADA  SPEC. PUBL. GEOL. SOC. LONDON 33   1987 133-145    doi: 10.1144/GSL.SP.1987.033.01.10",,
"7251 THOMPSON P. M. E., KEMPTON P. D., WHITE R. V., SAUNDERS A. D., KERR A. C., TARNEY J., PRINGLE M. S.:    ELEMENTAL, HF-ND ISOTOPIC AND GEOCHRONOLOGICAL CONSTRAINTS ON AN ISLAND ARC SEQUENCE ASSOCIATED WITH THE CRETACEOUS CARIBBEAN PLATEAU: BONAIRE, DUTCH ANTILLES  LITHOS 74   2004 91-116    doi: 10.1016/j.lithos.2004.01.004",,
"7263 COLE J. W., GAMBLE J. A., BURT D. M, CARROLL L. D., SHELLEY D.:    MIXING AND MINGLING IN THE EVOLUTION OF ANDESITE-DACITE MAGMAS: EVIDENCE FROM CO-MAGMATIC PLUTONIC ENCLAVES, TAUPO VOLCANIC ZONE, NEW ZEALAND  LITHOS 59   2001 25-46    doi: 10.1016/S0024-4937(01)00056-1",,
"7275 MIKAMI K.:    GEOLOGICAL AND PETROGRAPHICAL STUDIES ON THE TANZAWA MOUNTAINLAND PART II  SCI. REPT. YOKOHAMA NATION. UNIV., SECT. II 9   1962 59-108 ",,
"7282 FRANCIS D. M., HYNES A. J.:    KOMATIITE-DERIVED THOLEIITES IN THE PROTEROZOIC OF NEW QUEBEC  EARTH PLANET. SCI. LETT. 44   1979 473-481    doi: 10.1016/0012-821X(79)90085-2",,
"7287 JENSEN L. S., LANGFORD F. F.:    GEOLOGY AND PETROGENESIS OF THE ARCHEAN ABITIBI BELT IN THE KIRKLAND LAKE AREA, ONTARIO  ONTARIO GEOL. SURV. MISC. PAP. 123   1985 1-130 ",,
"7288 HANSKI E. J.:    PETROLOGY OF THE PECHANGA FERROPICRITES AND COGENETIC, NI-BEARING GABBRO-WEHRLITE INTRUSIONS, KOLA PENINSULA, RUSSIA  BULL. GEOL. SURV. FINLAND 367   1992 1-193 ",,
"7311 KAWANO Y., OKAMURA S., KUBO K., KAGAMI H.:    TRACE ELEMENT, SR AND ND ISOTOPIC COMPOSITIONS OF THE OKUSHIRI GRANODIORITIC BODY, SOUTHWEST HOKKAIDO  J. JPN. ASSOC. MINERAL. PETROL. ECON. GEOL. (GANSEKI KOBUTSU KOSHO GAKKAI-SHI) 88 (9)  1993 447-456    doi: 10.2465/ganko.88.447",,
7334 LIGHTFOOT P. C.:    NOTES ON THE SOUTH-EASTERN PART OF SOUTHERN RHODESIA  TRANS. GEOL. SOC. SOUTH AFRICA 41   1938 193-198 ,,
"7358 LUCASSEN F., FRANZ G.:    ARC RELATED JURASSIC IGNEOUS AND META-IGNEOUS ROCKS IN THE COSTAL CORDILLERA OF NORTHERN CHILE / REGION ANTOFAGASTA  LITHOS 32   1994 273-298    doi: 10.1016/0024-4937(94)90044-2",,
"7378 MARUYAMA T., MIURA H., YAMAMOTO MASATSUGU:    INITIAL SR ISOTOPIC RATIOS OF THE SOME LATE-MESOZOIC IGNEOUS MASSES IN THE KITAKAMI MOUNTAINS, NORTHEASTERN JAPAN  REPT. RES. INST. UNDERGR. RES. MINING COLLEGE, AKITA UNIV. 58   1993 29-52 ",,
"7400 MIKOSHIBA M. U., KANISAWA S., MATSUHISA Y., TOGASHI S.:    GEOCHEMICAL AND ISOTOPIC CHARACTERISTICS OF THE CRETACEOUS ORIKABE PLUTONIC COMPLEX, KITAKAMI MOUNTAINS, JAPAN: MAGMATIC EVOLUTION IN A ZONED PLUTON AND SIGNIFICANCE OF A SUBDUCTION-RELATED MAFIC PARENTAL MAGMA  CONTRIB. MINERAL. PETROL. 146   2004 433-449    doi: 10.1007/s00410-003-0512-8",,
"7426 PARADA M. A., NYSTR璜?J. O., LEVI B.:    MULTIPLE SOURCES FOR THE COASTAL BATHOLITH OF CENTRAL CHILE (31-34鐧?: GEOCHEMICAL AND SR-ND ISOTOPIC EVIDENCE AND TECTONIC IMPLICATIONS  LITHOS 46   1999 505-521    doi: 10.1016/S0024-4937(98)00080-2",,
"7473 KAGAMI H., YUHARA MASAKI, IIZUMI S., TAINOSHO Y., OWADA M., IKEDA Y., OKANO O., OCHI S., HAYAMA Y., NUREKI T.:    CONTINENTAL BASALTS IN THE ACCRETIONARY COMPLEXES OF THE SOUTH-WEST JAPAN ARC: CONSTRAINTS FROM GEOCHEMICAL AND SR AND ND ISOTOPIC DATA OF METADIABASE  THE ISLAND ARC 9   2000 3-20    doi: 10.1046/j.1440-1738.2000.00257.x",,
"7475 IIZUMI S., IMAOKA T., KAGAMI H.:    SR-ND ISOTOPE RATIOS OF GABBROIC AND DIORITIC ROCKS IN A CRETACEOUS-PALEOGENE GRANITE TERRAIN, SOUTHWEST JAPAN  THE ISLAND ARC 9   2000 113-127    doi: 10.1046/j.1440-1738.2000.00265.x",,
"7476 UJIIE M.:    ZONAL STRUCTURE OF THE ORIKABE PLUTONIC COMPLEX, KITAKAMI MOUNTAINS  J. JPN. ASSOC. MINERAL. PETROL. ECON. GEOL. (GANSEKI KOBUTSU KOSHO GAKKAI-SHI) 84   1989 226-242    doi: 10.2465/ganko.84.226",,
"7505 MACHADO A., CHEMALE F. JR., CONCEICAO R. V., KAWASHITA K., MORATA D., OTEIZA O., VAN SCHMUS W. R.:    MODELING OF SUBDUCTION COMPONENTS IN THE GENESIS OF THE MESO-CENOZOIC IGNEOUS ROCKS FROM THE SOUTH SHETLAND ARC, ANTARCTICA  LITHOS 82   2005 435-453    doi: 10.1016/j.lithos.2004.09.026",,
"7509 KAMENOV G. D., PERFIT M. R., JONASSON I. R., MUELLER P. A.:    HIGH-PRECISION PB ISOTOPE MEASUREMENTS REVEAL MAGMA RECHARGE AS A MECHANISM FOR ORE DEPOSIT FORMATION: EXAMPLES FROM LIHIR ISLAND AND CONICAL SEAMOUNT, PAPUA NEW GUINEA  CHEM. GEOL. 219   2005 131-148    GeoReM-id: 1060   doi: 10.1016/j.chemgeo.2005.02.013",,
"7540 KATO Y., HAMA S.:    PETROCHEMISTRY OF THE SAKAINOKAMI PLUTONIC BODY, KITAKAMI MOUNTAINS, NORTHEASTERN JAPAN  J. JPN. ASSOC. MINERAL. PETROL. ECON. GEOL. (GANSEKI KOBUTSU KOSHO GAKKAI-SHI) 71   1976 363-373    doi: 10.2465/ganko1941.71.363",,
"7541 KANISAWA S.:    GRANITIC ROCKS CLOSELY ASSOCIATED WITH THE LOWER CRETACEOUS VOLCANIC ROCKS IN THE KITAKAMI MOUNTAINS, NORTHEAST JAPAN  J. GEOL. SOC. JAPAN 80   1974 355-367    doi: 10.5575/geosoc.80.355",,
"7550 PINHO M. A. S. B., CHEMALE F. JR., VAN SCHMUS W. R., PINHO F. E. C.:    U-PB AND SM-ND EVIDENCE FOR 1.76-1.77 GA MAGMATISM IN THE MORIRU REGION, MATO GROSSO, BRAZIL: IMPLICATIONS FOR PROVINCE BOUNDARIES IN THE SW AMAZON CRATON  PREC. RESEARCH 126   2003 1-25    doi: 10.1016/S0301-9268(03)00126-8",,
"7562 PARADA M. A.:    CONTRIBUTION TO THE GEOCHEMISTRY OF THE PAPUDO-QUINTERO PLUTONIC COMPLEX, CENTRAL CHILE: PETROGENETIC IMPLICATIONS  REV. GEOL. CHILE 19   1992 199-210 ",,
"7563 PARADA M. A., RIVANO S., SEPULVEDA P., HERVE M. A., HERVE F., PUIG A., MUNIZAGA F., BROOK M., PANKHURST R. J., SNELLING N. J.:    MESOZOIC AND CENOZOIC PLUTONIC DEVELOPMENT IN THE ANDES OF CENTRAL CHILE (30.5?- 32.5鐧?  J. S. AMER. EARTH SCI. 1   1988 249-260    doi: 10.1016/0895-9811(88)90003-X",,
"7572 VILJOEN R. P., VILJOEN M. J.:    THE GEOLOGY AND GEOCHEMISTRY OF THE LAYERED ULTRAMAFIC BODIES OF THE KAAPMUIDEN AREA, BARBERTON MOUNTAIN LAND  SPEC. PUBL. GEOL. SOC. S. AFR. 1   1970 661-688 ",,
"7575 NUTMAN A. P., MCGREGOR V. R., FRIEND C. R. L., BENNETT V. C., KINNY P. D.:    THE ITSAQ GNEISS COMPLEX OF SOUTHERN WEST GREENLAND; THE WORLD^S MOST EXTENSIVE RECORD OF EARLY CRUSTAL EVOLUTION (3900-3600 MA)  PREC. RESEARCH 78   1996 1-39    doi: 10.1016/0301-9268(95)00066-6",,
"7616 ROLLAND Y., PICARD C. P., PECHER A., LAPIERRE H., BOSCH D., KELLER F.:    THE CRETACEOUS LADAKH ARC OF NW HIMALAYA-SLAB MELTING AND MELT-MANTLE INTERACTION DURING FAST NORTHWARD DRIFT OF INDIAN PLATE  CHEM. GEOL. 182   2002 139-178    GeoReM-id: 280   doi: 10.1016/S0009-2541(01)00286-8",,
"7669 SOBEL E. R., ARNAUD N. O.:    CRETACEOUS-PALEOGENE BASALTIC ROCKS OF THE TUYON BASIN, NW CHINA AND THE KYRGYZ TIAN SHAN: THE TRACE OF A SMALL PLUME  LITHOS 50   2000 191-215    doi: 10.1016/S0024-4937(99)00046-8",,
"7681 DESSUREAU G., PIPER D. J. W., PE-PIPER G.:    GEOCHEMICAL EVOLUTION OF EARLIEST CARBONIFEROUS CONTINENTAL THOLEIITIC BASALTS ALONG A CRUSTAL-SCALE SHEAR ZONE, SOUTHWESTERN MARITIMES BASIN, EASTERN CANADA  LITHOS 50   2000 27-50    doi: 10.1016/S0024-4937(99)00042-0",,
"7683 MAMBERTI M., LAPIERRE H., BOSCH D., JAILLARD E., ETHIEN R., HERNANDEZ J., POLVE M.:    ACCRETED FRAGMENTS OF THE LATE CRETACEOUS CARIBBEAN-COLOMBIAN PLATEAU IN ECUADOR  LITHOS 66   2003 173-199    doi: 10.1016/S0024-4937(02)00218-9",,
"7709 LAPIERRE H., BOSCH D., TARDY M., STRUIK L. C.:    LATE PALEOZOIC AND TRIASSIC PLUME-DERIVED MAGMAS IN THE CANADIAN CORDILLERA PLAYED A KEY ROLE IN CONTINENTAL CRUST GROWTH  CHEM. GEOL. 201   2003 55-89    doi: 10.1016/S0009-2541(03)00224-9",,
"7724 PIN C., MARINI F.:    EARLY ORDOVICIAN CONTINENTAL BREAK-UP IN VARISCAN EUROPE: ND-SR ISOTOPE AND TRACE ELEMENT EVIDENCE FROM BIMODAL IGNEOUS ASSOCIATIONS OF THE SOUTHERN MASSIF CENTRAL, FRANCE  LITHOS 29   1993 177-196    GeoReM-id: 1171   doi: 10.1016/0024-4937(93)90016-6",,
"7801 GRIFFIN T. J., PAGE R. W., SHEPPARD S., TYLER I. M.:    TECTONIC IMPLICATIONS OF PALAEOPROTEROZOIC POST-COLLISIONAL, HIGH-K FELSIC IGNEOUS ROCKS FROM THE KIMBERLEY REGION OF NORTHWESTERN AUSTRALIA  PREC. RESEARCH 101   2000 1-23    doi: 10.1016/S0301-9268(99)00084-4",,
"7802 BROWN S. J. A., BARLEY M. E., KRAPEZ B., CAS R. A. F.:    THE LATE ARCHAEAN MELITA COMPLEX, EASTERN GOLDFIELDS, WESTERN AUSTRALIA: SHALLOW SUBMARINE BIMODAL VOLCANISM IN A RIFTED ARC ENVIRONMENT  J. VOLCANOL. GEOTHERM. RES. 115   2002 303-327    doi: 10.1016/S0377-0273(01)00314-6",,
"7810 SAMSON S. D., HIBBARD J. P., WORTMAN G. L.:    ND ISOTOPIC EVIDENCE FOR JUVENILE CRUST IN THE CAROLINA TERRANE, SOUTHERN APPALACHIANS  CONTRIB. MINERAL. PETROL. 121   1995 171-184    doi: 10.1007/s004100050097",,
"7819 PIN C., PAQUETTE J.-L.:    A MANTLE-DERIVED BIMODAL SUITE IN THE HERCYNIAN BELT: ND ISOTOPE AND TRACE ELEMENT EVIDENCE FOR A SUBDUCTION-RELATED RIFT ORIGIN OF THE LATE DEVONIAN BR钂滶NNE METAVOLCANICS, MASSIF CENTRAL (FRANCE)  CONTRIB. MINERAL. PETROL. 129   1997 222-238    doi: 10.1007/s004100050334",,
"7829 MACLACHLAN K., DUNNING G. R.:    U-PB AGES AND TECTONOMAGMATIC RELATIONSHIPS OF EARLY ORDOVICIAN LOW-TI THOLEIITES, BONINITES AND RELATED PLUTONIC ROCKS IN CENTRAL NEWFOUNDLAND, CANADA  CONTRIB. MINERAL. PETROL. 133   1998 235-258    doi: 10.1007/s004100050450",,
"7839 GOMEZ-PUGNAIRE M. T., ULMER P., LOPEZ-SANCHEZ-VIZCAINO V.:    PETROGENESIS OF THE MAFIC IGNEOUS ROCKS OF THE BETIC CORDILLERAS: A FIELD, PETROLOGICAL AND GEOCHEMICAL STUDY  CONTRIB. MINERAL. PETROL. 139   2000 436-457    doi: 10.1007/s004100000148",,
"7847 DUGGEN S., HOERNLE K. A., VAN DEN BOGAARD P., HARRIS C.:    MAGMATIC EVOLUTION OF THE ALBORAN REGION: THE ROLE OF SUBDUCTION IN FORMING THE WESTERN MEDITERRANEAN AND CAUSING THE MESSINIAN SALINITY CRISIS  EARTH PLANET. SCI. LETT. 218   2004 91-108    doi: 10.1016/S0012-821X(03)00632-0",,
"7875 FUJIMAKI H., MIYAJIMA S., AOKI K.-I.:    RB-SR CHRONOLOGICAL STUDY OF THE MIYAMOTO COMPOSITE MASS, SOUTHERN ABUKUMA, FUKUSHIMA PREFECTURE, NORTHEAST JAPAN  J. JPN. ASSOC. MINERAL. PETROL. ECON. GEOL. (GANSEKI KOBUTSU KOSHO GAKKAI-SHI) 86   1991 216-225    doi: 10.2465/ganko.86.216",,
"7877 KATO Y.:    PETROLOGY OF THE TABASHINE GRANITIC BODY, KITAKAMI MOUNTAINS, NORTHEASTERN JAPAN  J. JPN. ASSOC. MINERAL. PETROL. ECON. GEOL. (GANSEKI KOBUTSU KOSHO GAKKAI-SHI) 69   1974 417-425    doi: 10.2465/ganko1941.69.417",,
"7891 SONG XIE-YAN, ZHOU MEI-FU, CAO TZI-MIN, ROBINSON P. T.:    LATE PERMIAN RIFTING OF THE SOUTH CHINA CRATON CAUSED BY THE EMEISHAN MANTLE PLUME?  J. GEOL. SOC. LONDON 161   2004 773-781    doi: 10.1144/0016-764903-135",,
"7900 GRENNE T., PEDERSEN R. B., BJERKGARD T., BRAATHEN A., SELASSIE M. G., WORKU T.:    NEOPROTEROZOIC EVOLUTION OF WESTERN ETHIOPIA: IGNEOUS GEOCHEMISTRY, ISOTOPE SYSTEMATICS AND U-PB AGES  GEOL. MAG. 140   2003 373-395    doi: 10.1017/S001675680300801X",,
"7933 BLAIS S., GUILLE G., GUILLOU H., CHAUVEL C., MAURY R. C., PERNET G., COTTEN J.:    THE ISLAND OF MAUPITI: THE OLDEST EMERGENT VOLCANO IN THE SOCIETY HOT SPOT CHAIN (FRENCH POLYNESIA)  BULL. SOC. GEOL. FRANCE 173   2002 45-55    doi: 10.2113/173.1.45",,
"7954 PIERCEY S. J., MURPHY D. C., MORTENSEN J. K., CREASER R. A.:    MID-PALEOZOIC INITIATION OF THE NORTHERN CORDILLERAN MARGINAL BACKARC BASIN: GEOLOGIC, GEOCHEMICAL, AND NEODYMIUM ISOTOPE EVIDENCE FROM THE OLDEST MAFIC MAGMATIC ROCKS IN THE YUKON-TANANA TERRANE, FINLAYSON LAKE DISTRICT, SOUTHEAST YUKON, CANADA  BULL. GEOL. SOC. AM. 116   2004 1087-1106    doi: 10.1130/B25162.1",,
"8079 SUTHERLAND F. L., HOLLIS J. D., BIRCH W. D., POGSON R. E., RAYNOR L. R.:    CUMULATE-RICH XENOLITH SUITE IN LATE CENOZOIC BASALTIC ERUPTIVES, HEPBURN LAGOON, NEWLYN, IN RELATION TO WESTERN VICTORIAN LITHOSPHERE  AUSTR. J. EARTH SCI. 51   2004 319-337    doi: 10.1111/j.1400-0952.2004.01060.x",,
"8098 FERRARI L., TAGAMI T., EGUCHI M., OROZCO-ESQUIVEL M. T., PETRONE C. M., JACABO-ALBARRAN J., LOPEZ-MARTINEZ M.:    GEOLOGY, GEOCHRONOLOGY AND TECTONIC SETTING OF LATE CENOZOIC VOLCANISM ALONG THE SOUTHWESTERN GULF OF MEXICO: THE EASTERN ALKALINE PROVINCE REVISITED  J. VOLCANOL. GEOTHERM. RES. 146   2005 284-306    doi: 10.1016/j.jvolgeores.2005.02.004",,
"8099 NGOUNOUNO I., MOREAU M. G., DERUELLE B., DEMAIFFE D., MONTIGNY R.:    PETROLOGY OF THE ALKALINE UNDERSATURATED COMPLEX OF KOKOUMI (CAMEROON)  BULL. SOC. GEOL. FRANCE 172   2001 675-686    doi: 10.2113/172.6.675",,
"8117 DERUELLE B., MOREAU M. G., NKOUMBOU C., KAMBOU R., LISSOM J., NJONFANG E., GHOGOMU R. T., NONO A.:    THE CAMEROON LINE: A REVIEW KAMPUNZU, A. B., LUBDA, R. T. | MAGMATISM IN EXTENSIONAL STRUCTURAL SETTINGS, THE PHANEROZOIC AFRICAN PLATE | SPRINGER 1991 274-327    doi: 10.1007/978-3-642-73966-8_12",,
"8125 OKANO O., SATO T., KAGAMI H.:    RB-SR AND SM-ND ISOTOPIC STUDIES OF MAFIC IGNEOUS ROCKS FROM THE RYOKE PLUTONO-METAMORPHIC BELT IN THE SETOUCHI AREA, SOUTHWEST JAPAN : IMPLICATIONS FOR THE GENESIS AND THERMAL HISTORY  THE ISLAND ARC 9   2000 21-36    doi: 10.1046/j.1440-1738.2000.00258.x",,
"8127 KUBO K.:    PETROLOGICAL STUDY ON THE OJIKA GABBROIC COMPLEX, KITAKAMI MOUNTAINS, NORTHEAST JAPAN  J. GEOL. SOC. JAPAN 83   1977 763-782    doi: 10.5575/geosoc.83.763",,
"8129 MASUDA K., ONUKI H., TIBA T.:    ON THE HIMEKAMI GRANITIC BODY, KITAKAMI MOUNTAINLAND  J. JPN. ASSOC. MINERAL. PETROL. ECON. GEOL. (GANSEKI KOBUTSU KOSHO GAKKAI-SHI) 54   1965 62-75    doi: 10.2465/ganko1941.54.62",,
8131 TANAKA HISAO:    ON THE TABITO COMPOSITE MASS IN THE ABUKUMA PLATEAU  J. JPN. ASSOC. MINERAL. PETROL. ECON. GEOL. (GANSEKI KOBUTSU KOSHO GAKKAI-SHI) 69   1974 18-31    doi: 10.2465/ganko1941.69.18,,
"8146 SOESOO A., NICHOLLS I. A.:    MAFIC ROCKS SPATIALLY ASSOCIATED WITH DEVONIAN FELSIC INTRUSIONS OF THE SOUTHERN LACHLAN FOLD BELT: A POSSIBLE MANTLE CONTRIBUTION TO CRUSTAL EVOLUTION PROCESSES  AUSTR. J. EARTH SCI. 46   1999 725-734    doi: 10.1046/j.1440-0952.1999.00740.x",,
"8151 BRUCE M. C., NIU YAOLING, HARBORT T. A., HOLCOMBE R. J.:    PETROLOGICAL, GEOCHEMICAL AND GEOCHRONOLOGICAL EVIDENCE FOR A NEOPROTEROZOIC OCEAN BASIN RECORDED IN THE MARLBOROUGH TERRANE OF THE NORTHERN NEW ENGLAND FOLD BELT  AUSTR. J. EARTH SCI. 47   2000 1053-1064    doi: 10.1046/j.1440-0952.2000.00833.x",,
"8177 SCHLEICHER H., BAUMANN A., KELLER J.:    PB ISOTOPIC SYSTEMATICS OF ALKALINE VOLCANIC ROCKS AND CARBONATITES FROM THE KAISERSTUHL, UPPER RHINE RIFT VALLEY, F.R.G.  CHEM. GEOL. 93   1991 231-243    doi: 10.1016/0009-2541(91)90116-9",,
"8243 SUZUKI T., KASHIMA N., HADA S., UMEMURA H.:    GEOSYNCLINE VOLCANISM OF THE MIKABU GREEN-ROCKS IN THE OKUKI AREA, WESTERN SHIKOKU, JAPAN  J. JPN. ASSOC. MINERAL. PETROL. ECON. GEOL. (GANSEKI KOBUTSU KOSHO GAKKAI-SHI) 67   1972 177-192    doi: 10.2465/ganko1941.67.177",,
"8260 PIN C., DUPUY C., PETERLONGO J.-M.:    REE DISTRIBUTION IN MAFIC DEVONO-DINANTIAN VOLCANIC ROCKS OF NORTHEASTERN FRENCH MASSIF CENTRAL  BULL. SOC. GEOL. FRANCE 24   1982 669-676 ",,
"8272 DE VIVO B., T璜惰 K., AYUSO R. A., LIMA A., LIRER L.:    FLUID INCLUSION EVIDENCE FOR MAGMATIC SILICATE/SALINE/CO2 IMMISCIBILITY AND GEOCHEMISTRY OF ALKALINE XENOLITHS FROM VENTOTENE ISLAND, ITALY  GEOCHIM. COSMOCHIM. ACTA 59   1995 2941-2953    doi: 10.1016/0016-7037(95)00186-7",,
"8357 DICKINSON W. R., DODSON A., GASS I. G., REX D. C.:    CORRELATION OF INITIAL 87SR/86SR WITH RB/SR IN SOME LATE TERTIARY VOLCANIC ROCKS OF SOUTH ARABIA  EARTH PLANET. SCI. LETT. 6   1969 84-90    doi: 10.1016/0012-821X(69)90178-2",,
"8364 SAMSON S. D., MCCLELLAND W. C., PATCHETT P. J., GEHRELS G. E., ANDERSON R. G.:    EVIDENCE FROM NEODYMIUM ISOTOPES FOR MANTLE CONTRIBUTIONS TO PHANEROZOIC CRUSTAL GENESIS IN THE CANADIAN CORDILLERA  NATURE 337   1989 705-709    GeoReM-id: 1052   doi: 10.1038/337705a0",,
"8384 TURNER SIMON P., FODEN J. D., SANDIFORD M., BRUCE D.:    SM-ND ISOTOPIC EVIDENCE FOR THE PROVENANCE OF SEDIMENTS FROM THE ADELAIDE FOLD BELT AND SOUTHEASTERN AUSTRALIA WITH IMPLICATIONS FOR EPISODIC CRUSTAL ADDITION  GEOCHIM. COSMOCHIM. ACTA 57   1993 1837-1856    doi: 10.1016/0016-7037(93)90116-E",,
"8407 ONUKI H., TIBA T.:    PETROCHEMISTRY OF THE ICHINOHE ALKALI PLUTONIC COMPLEX, KITAKAMI MOUNTAINLAND, NORTHERN JAPAN  SCI. REPT. TOHOKU UNIV., SER. 3 9   1964 123-154 ",,
"8438 DVORKIN A., KOHN B. P.:    THE ASHER VOLCANICS, NORTHERN ISRAEL: PETROGRAPHY, MINERALOGY, AND ALTERATION  ISR. J. EARTH SCI. 38   1989 105-123 ",,
"8448 BLOOMER S. H., HAWKINS J. W. JR.:    GABBROIC AND ULTRAMAFIC ROCKS FROM THE MARIANA TRENCH: AN ISLAND ARC OPHIOLITE HAYES, D. E. | THE TECTONIC AND GEOLOGIC EVOLUTION OF SOUTHEAST ASIAN SEAS AND ISLANDS PART 2 | AGU, WASHINGTON DC 1983 294-317    doi: 10.1029/GM027p0294",,
"8479 FAURE F., TROLLIARD G., MONTEL J.-M., NICOLLET C.:    NANO-PETROGRAPHIC INVESTIGATION OF A MAFIC XENOLITH (MAAR DE BEAUNIT, MASSIF CENTRAL, FRANCE)  EUR. J. MINERAL. 13   2001 27-40    doi: 10.1127/0935-1221/01/0013-0027",,
"8490 MELLUSO L., MORRA V., BROTZU P., TOMMASINI S., RENNA M. R., DUNCAN R. A., FRANCIOSI L., D^AMELIO F.:    GEOCHRONOLOGY AND PETROGENESIS OF THE CRETACEOUS ANTAMPOMBATO-AMBATOVY COMPLEX AND ASSOCIATED DYKE SWARM, MADAGASCAR  J. PETROL. 46   2005 1963-1996    GeoReM-id: 1174   doi: 10.1093/petrology/egi044",,
"8495 CORDIER C., CLEMENT J.-P., CAROFF M., HEMOND C., BLAIS S., COTTEN J., BOLLINGER C., LAUNEAU P., GUILLE G.:    PETROGENESIS OF COARSE-GRAINED INTRUSIVES FROM TAHITI NUI AND RAIATEA (SOCIETY ISLANDS, FRENCH POLYNESIA)  J. PETROL. 46   2005 2281-2312    doi: 10.1093/petrology/egi055",,
"8531 NEUMANN E.-R., VANNUCCI R., TIEPOLO M.:    N-MORB CRUST BENEATH FUERTEVENTURA IN THE EASTERNMOST PART OF THE CANARY ISLANDS: EVIDENCE FROM GABBROIC XENOLITHS  CONTRIB. MINERAL. PETROL. 150   2005 156-173    doi: 10.1007/s00410-005-0009-8",,
"8545 CRAWFORD A. J., KEAYS R. R.:    PETROGENESIS OF VICTORIAN CAMBRIAN THOLEIITES AND IMPLICATIONS FOR THE ORIGIN OF ASSOCIATED BONINITES  J. PETROL. 28   1987 1075-1109    doi: 10.1093/petrology/28.6.1075",,
"8551 ARAKAWA Y., TAKAHASHI YUTAKA:    STRONTIUM ISOTOPIC AND CHEMICAL VARIATIONS OF THE GRANITIC ROCKS IN THE TSUKUBA DISTRICT, JAPAN  CONTRIB. MINERAL. PETROL. 101   1989 46-56    doi: 10.1007/BF00387200",,
"8578 GUO FENG, FAN WEI-MING, WANG YUE-JUN, LI CHAOWEN:    WHEN DID THE EMEISHAN MANTLE PLUME ACTIVITY START? GEOCHRONOLOGICAL AND GEOCHEMICAL EVIDENCE FROM ULTRAMAFIC-MAFIC DIKES IN SOUTHWESTERN CHINA  INT. GEOL. REV. 46   2004 226-234    doi: 10.2747/0020-6814.46.3.226",,
"8608 BONATTI E., OTTONELLO G., HAMLYN P. R.:    PERIDOTITES FROM THE ISLAND OF ZABARGAD (ST. JOHN), RED SEA: PETROLOGY AND GEOCHEMISTRY  J. GEOPHYS. RES. B91   1986 599-631    doi: 10.1029/JB091iB01p00599",,
"8613 STETTLER A., ALLEGRE C.-J.:    87RB-87SR CONSTRAINTS ON THE GENESIS AND EVOLUTION OF THE CANTAL CONTINENTAL VOLCANIC SYSTEM (FRANCE)  EARTH PLANET. SCI. LETT. 44   1979 269-278    doi: 10.1016/0012-821X(79)90175-4",,
"8635 BRUECKNER H. K., ZINDLER A., SEYLER M., BONATTI E.:    ZABARGAD AND THE ISOTOPIC EVOLUTION OF THE SUB-RED SEA MANTLE AND CRUST  TECTONOPHYSICS 150   1988 163-176    doi: 10.1016/0040-1951(88)90300-9",,
"8678 HARTLAUB R. P., HEAMAN L. M., ASHTON K. E., CHACKO T. C.:    THE ARCHEAN MURMAC BAY GROUP: EVIDENCE FOR A GIANT ARCHEAN RIFT IN THE RAE PROVINCE, CANADA  PREC. RESEARCH 131   2004 345-372    doi: 10.1016/j.precamres.2004.01.001",,
"8685 COUSENS B. L., ASPLER L. B., CHIARENZELLI J. R.:    DUAL SOURCES OF ENSIMATIC MAGMAS, HEARNE DOMAIN, WESTERN CHURCHILL PROVINCE, NUNAVUT, CANADA: NEOARCHEAN ^INFANT ARC^ PROCESSES?  PREC. RESEARCH 134   2004 169-188    GeoReM-id: 1191   doi: 10.1016/j.precamres.2004.06.001",,
"8688 WANG XIAOLEI, ZHOU JINCHENG, QIU JIAN-SHENG, GAO JIANFENG:    GEOCHEMISTRY OF THE MESO- TO NEOPROTEROZOIC BASIC-ACID ROCKS FROM HUNAN PROVINCE, SOUTH CHINA: IMPLICATIONS FOR THE EVOLUTION OF THE WESTERN JIANGNAN OROGEN  PREC. RESEARCH 135   2004 79-103    doi: 10.1016/j.precamres.2004.07.006",,
"8689 TOMLINSON K. Y., STOTT G. M., PERCIVAL J. A., STONE D.:    BASEMENT TERRANE CORRELATIONS AND CRUSTAL RECYCLING IN THE WESTERN SUPERIOR PROVINCE: ND ISOTOPIC CHARACTER OF GRANITOID AND FELSIC VOLCANIC ROCKS IN THE WABIGOON SUBPROVINCE, N. ONTARIO, CANADA  PREC. RESEARCH 132   2004 245-274    doi: 10.1016/j.precamres.2003.12.017",,
"8695 PEUCAT J. J., CAPDEVILA R., DRARENI A., MAHDJOUB Y., KAHOUI M.:    THE EGLAB MASSIF IN THE WEST AFRICAN CRATON (ALGERIA), AN ORIGINAL SEGMENT OF THE EBURNEAN OROGENIC BELT: PETROLOGY, GEOCHEMISTRY AND GEOCHRONOLOGY  PREC. RESEARCH 136   2005 309-352    doi: 10.1016/j.precamres.2004.12.002",,
